user_id,account_id,email,role,is_requester,is_internal,is_test,created_at,slack_user_id,looker_user_id,notion_user_id,drive_owner_id
user_000620,acct_0144,user-000620@customer-144.example.com,finance,false,false,false,2025-08-04T00:00:00Z,U000620,looker_000620,notion_000620,drive_000620
user_000621,acct_0145,user-000621@customer-145.example.com,requester,true,false,false,2025-09-05T00:00:00Z,U000621,looker_000621,notion_000621,drive_000621
user_000622,acct_0146,user-000622@customer-146.example.com,approver,true,false,false,2025-10-06T00:00:00Z,U000622,looker_000622,notion_000622,drive_000622
user_000623,acct_0147,user-000623@customer-147.example.com,admin,true,false,false,2025-11-07T00:00:00Z,U000623,looker_000623,notion_000623,drive_000623
user_000624,acct_0148,user-000624@customer-148.example.com,finance,true,false,false,2025-12-08T00:00:00Z,U000624,looker_000624,notion_000624,drive_000624
user_000625,acct_0149,user-000625@customer-149.example.com,requester,false,false,false,2025-01-09T00:00:00Z,U000625,looker_000625,notion_000625,drive_000625
user_000626,acct_0150,user-000626@customer-150.example.com,approver,true,false,false,2025-02-10T00:00:00Z,U000626,looker_000626,notion_000626,drive_000626
user_000627,acct_0151,user-000627@customer-151.example.com,admin,true,false,false,2025-03-11T00:00:00Z,U000627,looker_000627,notion_000627,drive_000627
user_000628,acct_0152,user-000628@customer-152.example.com,finance,true,false,false,2025-04-12T00:00:00Z,U000628,looker_000628,notion_000628,drive_000628
user_000629,acct_0153,user-000629@customer-153.example.com,requester,true,false,false,2025-05-13T00:00:00Z,U000629,looker_000629,notion_000629,drive_000629
user_000630,acct_0154,user-000630@customer-154.example.com,approver,false,false,false,2025-06-14T00:00:00Z,U000630,looker_000630,notion_000630,drive_000630
user_000631,acct_0155,user-000631@customer-155.example.com,admin,true,false,false,2025-07-15T00:00:00Z,U000631,looker_000631,notion_000631,drive_000631
user_000632,acct_0156,user-000632@customer-156.example.com,finance,true,false,false,2025-08-16T00:00:00Z,U000632,looker_000632,notion_000632,drive_000632
user_000633,acct_0157,user-000633@customer-157.example.com,requester,true,false,false,2025-09-17T00:00:00Z,U000633,looker_000633,notion_000633,drive_000633
user_000634,acct_0158,user-000634@customer-158.example.com,approver,true,false,false,2025-10-18T00:00:00Z,U000634,looker_000634,notion_000634,drive_000634
user_000635,acct_0159,user-000635@customer-159.example.com,admin,false,false,false,2025-11-19T00:00:00Z,U000635,looker_000635,notion_000635,drive_000635
user_000636,acct_0160,user-000636@customer-160.example.com,finance,true,false,false,2025-12-20T00:00:00Z,U000636,looker_000636,notion_000636,drive_000636
user_000637,acct_0161,user-000637@customer-161.example.com,requester,true,false,false,2025-01-21T00:00:00Z,U000637,looker_000637,notion_000637,drive_000637
user_000638,acct_0162,user-000638@customer-162.example.com,approver,true,false,false,2025-02-22T00:00:00Z,U000638,looker_000638,notion_000638,drive_000638
user_000639,acct_0163,user-000639@customer-163.example.com,admin,true,false,false,2025-03-23T00:00:00Z,U000639,looker_000639,notion_000639,drive_000639
user_000640,acct_0164,user-000640@customer-164.example.com,finance,false,false,false,2025-04-24T00:00:00Z,U000640,looker_000640,notion_000640,drive_000640
user_000641,acct_0165,user-000641@customer-165.example.com,requester,true,false,false,2025-05-25T00:00:00Z,U000641,looker_000641,notion_000641,drive_000641
user_000642,acct_0166,user-000642@customer-166.example.com,approver,true,false,false,2025-06-26T00:00:00Z,U000642,looker_000642,notion_000642,drive_000642
user_000643,acct_0167,user-000643@customer-167.example.com,admin,true,false,false,2025-07-27T00:00:00Z,U000643,looker_000643,notion_000643,drive_000643
user_000644,acct_0168,user-000644@customer-168.example.com,finance,true,false,false,2025-08-28T00:00:00Z,U000644,looker_000644,notion_000644,drive_000644
user_000645,acct_0169,user-000645@customer-169.example.com,requester,false,false,false,2025-09-01T00:00:00Z,U000645,looker_000645,notion_000645,drive_000645
user_000646,acct_0170,user-000646@customer-170.example.com,approver,true,false,false,2025-10-02T00:00:00Z,U000646,looker_000646,notion_000646,drive_000646
user_000647,acct_0171,user-000647@customer-171.example.com,admin,true,false,false,2025-11-03T00:00:00Z,U000647,looker_000647,notion_000647,drive_000647
user_000648,acct_0172,user-000648@customer-172.example.com,finance,true,false,false,2025-12-04T00:00:00Z,U000648,looker_000648,notion_000648,drive_000648
user_000649,acct_0173,user-000649@customer-173.example.com,requester,true,false,false,2025-01-05T00:00:00Z,U000649,looker_000649,notion_000649,drive_000649
user_000650,acct_0174,user-000650@customer-174.example.com,approver,false,false,false,2025-02-06T00:00:00Z,U000650,looker_000650,notion_000650,drive_000650
user_000651,acct_0175,user-000651@customer-175.example.com,admin,true,false,false,2025-03-07T00:00:00Z,U000651,looker_000651,notion_000651,drive_000651
user_000652,acct_0176,user-000652@customer-176.example.com,finance,true,false,false,2025-04-08T00:00:00Z,U000652,looker_000652,notion_000652,drive_000652
user_000653,acct_0177,user-000653@customer-177.example.com,requester,true,false,false,2025-05-09T00:00:00Z,U000653,looker_000653,notion_000653,drive_000653
user_000654,acct_0178,user-000654@customer-178.example.com,approver,true,false,false,2025-06-10T00:00:00Z,U000654,looker_000654,notion_000654,drive_000654
user_000655,acct_0179,user-000655@customer-179.example.com,admin,false,false,false,2025-07-11T00:00:00Z,U000655,looker_000655,notion_000655,drive_000655
user_000656,acct_0180,user-000656@customer-180.example.com,finance,true,false,false,2025-08-12T00:00:00Z,U000656,looker_000656,notion_000656,drive_000656
user_000657,acct_0181,user-000657@customer-181.example.com,requester,true,false,false,2025-09-13T00:00:00Z,U000657,looker_000657,notion_000657,drive_000657
user_000658,acct_0182,user-000658@customer-182.example.com,approver,true,false,false,2025-10-14T00:00:00Z,U000658,looker_000658,notion_000658,drive_000658
user_000659,acct_0183,user-000659@customer-183.example.com,admin,true,false,false,2025-11-15T00:00:00Z,U000659,looker_000659,notion_000659,drive_000659
user_000660,acct_0184,user-000660@customer-184.example.com,finance,false,false,false,2025-12-16T00:00:00Z,U000660,looker_000660,notion_000660,drive_000660
user_000661,acct_0185,user-000661@customer-185.example.com,requester,true,false,false,2025-01-17T00:00:00Z,U000661,looker_000661,notion_000661,drive_000661
user_000662,acct_0186,user-000662@customer-186.example.com,approver,true,false,false,2025-02-18T00:00:00Z,U000662,looker_000662,notion_000662,drive_000662
user_000663,acct_0187,user-000663@customer-187.example.com,admin,true,false,false,2025-03-19T00:00:00Z,U000663,looker_000663,notion_000663,drive_000663
user_000664,acct_0188,user-000664@customer-188.example.com,finance,true,false,false,2025-04-20T00:00:00Z,U000664,looker_000664,notion_000664,drive_000664
user_000665,acct_0189,user-000665@customer-189.example.com,requester,false,false,false,2025-05-21T00:00:00Z,U000665,looker_000665,notion_000665,drive_000665
user_000666,acct_0190,user-000666@customer-190.example.com,approver,true,false,false,2025-06-22T00:00:00Z,U000666,looker_000666,notion_000666,drive_000666
user_000667,acct_0001,user-000667@customer-001.example.com,admin,true,false,false,2025-07-23T00:00:00Z,U000667,looker_000667,notion_000667,drive_000667
user_000668,acct_0002,user-000668@customer-002.example.com,finance,true,false,false,2025-08-24T00:00:00Z,U000668,looker_000668,notion_000668,drive_000668
user_000669,acct_0003,user-000669@customer-003.example.com,requester,true,false,false,2025-09-25T00:00:00Z,U000669,looker_000669,notion_000669,drive_000669
user_000670,acct_0004,user-000670@customer-004.example.com,approver,false,false,false,2025-10-26T00:00:00Z,U000670,looker_000670,notion_000670,drive_000670
user_000671,acct_0005,user-000671@customer-005.example.com,admin,true,false,false,2025-11-27T00:00:00Z,U000671,looker_000671,notion_000671,drive_000671
user_000672,acct_0006,user-000672@customer-006.example.com,finance,true,false,false,2025-12-28T00:00:00Z,U000672,looker_000672,notion_000672,drive_000672
user_000673,acct_0007,user-000673@customer-007.example.com,requester,true,false,false,2025-01-01T00:00:00Z,U000673,looker_000673,notion_000673,drive_000673
user_000674,acct_0008,user-000674@customer-008.example.com,approver,true,false,false,2025-02-02T00:00:00Z,U000674,looker_000674,notion_000674,drive_000674
user_000675,acct_0009,user-000675@customer-009.example.com,admin,false,false,false,2025-03-03T00:00:00Z,U000675,looker_000675,notion_000675,drive_000675
user_000676,acct_0010,user-000676@customer-010.example.com,finance,true,false,false,2025-04-04T00:00:00Z,U000676,looker_000676,notion_000676,drive_000676
user_000677,acct_0011,user-000677@customer-011.example.com,requester,true,false,false,2025-05-05T00:00:00Z,U000677,looker_000677,notion_000677,drive_000677
user_000678,acct_0012,user-000678@customer-012.example.com,approver,true,false,false,2025-06-06T00:00:00Z,U000678,looker_000678,notion_000678,drive_000678
user_000679,acct_0013,user-000679@customer-013.example.com,admin,true,false,false,2025-07-07T00:00:00Z,U000679,looker_000679,notion_000679,drive_000679
user_000680,acct_0014,user-000680@customer-014.example.com,finance,false,false,false,2025-08-08T00:00:00Z,U000680,looker_000680,notion_000680,drive_000680
user_000681,acct_0015,user-000681@customer-015.example.com,requester,true,false,false,2025-09-09T00:00:00Z,U000681,looker_000681,notion_000681,drive_000681
user_000682,acct_0016,user-000682@customer-016.example.com,approver,true,false,false,2025-10-10T00:00:00Z,U000682,looker_000682,notion_000682,drive_000682
user_000683,acct_0017,user-000683@customer-017.example.com,admin,true,false,false,2025-11-11T00:00:00Z,U000683,looker_000683,notion_000683,drive_000683
user_000684,acct_0018,user-000684@customer-018.example.com,finance,true,false,false,2025-12-12T00:00:00Z,U000684,looker_000684,notion_000684,drive_000684
user_000685,acct_0019,user-000685@customer-019.example.com,requester,false,false,false,2025-01-13T00:00:00Z,U000685,looker_000685,notion_000685,drive_000685
user_000686,acct_0020,user-000686@customer-020.example.com,approver,true,false,false,2025-02-14T00:00:00Z,U000686,looker_000686,notion_000686,drive_000686
user_000687,acct_0021,user-000687@customer-021.example.com,admin,true,false,false,2025-03-15T00:00:00Z,U000687,looker_000687,notion_000687,drive_000687
user_000688,acct_0022,user-000688@customer-022.example.com,finance,true,false,false,2025-04-16T00:00:00Z,U000688,looker_000688,notion_000688,drive_000688
user_000689,acct_0023,user-000689@customer-023.example.com,requester,true,false,false,2025-05-17T00:00:00Z,U000689,looker_000689,notion_000689,drive_000689
user_000690,acct_0024,user-000690@customer-024.example.com,approver,false,false,false,2025-06-18T00:00:00Z,U000690,looker_000690,notion_000690,drive_000690
user_000691,acct_0025,user-000691@customer-025.example.com,admin,true,false,false,2025-07-19T00:00:00Z,U000691,looker_000691,notion_000691,drive_000691
user_000692,acct_0026,user-000692@customer-026.example.com,finance,true,false,false,2025-08-20T00:00:00Z,U000692,looker_000692,notion_000692,drive_000692
user_000693,acct_0027,user-000693@customer-027.example.com,requester,true,false,false,2025-09-21T00:00:00Z,U000693,looker_000693,notion_000693,drive_000693
user_000694,acct_0028,user-000694@customer-028.example.com,approver,true,false,false,2025-10-22T00:00:00Z,U000694,looker_000694,notion_000694,drive_000694
user_000695,acct_0029,user-000695@customer-029.example.com,admin,false,false,false,2025-11-23T00:00:00Z,U000695,looker_000695,notion_000695,drive_000695
user_000696,acct_0030,user-000696@customer-030.example.com,finance,true,false,false,2025-12-24T00:00:00Z,U000696,looker_000696,notion_000696,drive_000696
user_000697,acct_0031,user-000697@customer-031.example.com,requester,true,false,false,2025-01-25T00:00:00Z,U000697,looker_000697,notion_000697,drive_000697
user_000698,acct_0032,user-000698@customer-032.example.com,approver,true,false,false,2025-02-26T00:00:00Z,U000698,looker_000698,notion_000698,drive_000698
user_000699,acct_0033,user-000699@customer-033.example.com,admin,true,false,false,2025-03-27T00:00:00Z,U000699,looker_000699,notion_000699,drive_000699
user_000700,acct_0034,user-000700@customer-034.example.com,finance,false,false,false,2025-04-28T00:00:00Z,U000700,looker_000700,notion_000700,drive_000700
user_000701,acct_0035,user-000701@customer-035.example.com,requester,true,false,false,2025-05-01T00:00:00Z,U000701,looker_000701,notion_000701,drive_000701
user_000702,acct_0036,user-000702@customer-036.example.com,approver,true,false,false,2025-06-02T00:00:00Z,U000702,looker_000702,notion_000702,drive_000702
user_000703,acct_0037,user-000703@customer-037.example.com,admin,true,false,false,2025-07-03T00:00:00Z,U000703,looker_000703,notion_000703,drive_000703
user_000704,acct_0038,user-000704@customer-038.example.com,finance,true,false,false,2025-08-04T00:00:00Z,U000704,looker_000704,notion_000704,drive_000704
user_000705,acct_0039,user-000705@customer-039.example.com,requester,false,false,false,2025-09-05T00:00:00Z,U000705,looker_000705,notion_000705,drive_000705
user_000706,acct_0040,user-000706@customer-040.example.com,approver,true,false,false,2025-10-06T00:00:00Z,U000706,looker_000706,notion_000706,drive_000706
user_000707,acct_0041,user-000707@customer-041.example.com,admin,true,false,false,2025-11-07T00:00:00Z,U000707,looker_000707,notion_000707,drive_000707
user_000708,acct_0042,user-000708@customer-042.example.com,finance,true,false,false,2025-12-08T00:00:00Z,U000708,looker_000708,notion_000708,drive_000708
user_000709,acct_0043,user-000709@customer-043.example.com,requester,true,false,false,2025-01-09T00:00:00Z,U000709,looker_000709,notion_000709,drive_000709
user_000710,acct_0044,user-000710@customer-044.example.com,approver,false,false,false,2025-02-10T00:00:00Z,U000710,looker_000710,notion_000710,drive_000710
user_000711,acct_0045,user-000711@customer-045.example.com,admin,true,false,false,2025-03-11T00:00:00Z,U000711,looker_000711,notion_000711,drive_000711
user_000712,acct_0046,user-000712@customer-046.example.com,finance,true,false,false,2025-04-12T00:00:00Z,U000712,looker_000712,notion_000712,drive_000712
user_000713,acct_0047,user-000713@customer-047.example.com,requester,true,false,false,2025-05-13T00:00:00Z,U000713,looker_000713,notion_000713,drive_000713
user_000714,acct_0048,user-000714@customer-048.example.com,approver,true,false,false,2025-06-14T00:00:00Z,U000714,looker_000714,notion_000714,drive_000714
user_000715,acct_0049,user-000715@customer-049.example.com,admin,false,false,false,2025-07-15T00:00:00Z,U000715,looker_000715,notion_000715,drive_000715
user_000716,acct_0050,user-000716@customer-050.example.com,finance,true,false,false,2025-08-16T00:00:00Z,U000716,looker_000716,notion_000716,drive_000716
user_000717,acct_0051,user-000717@customer-051.example.com,requester,true,false,false,2025-09-17T00:00:00Z,U000717,looker_000717,notion_000717,drive_000717
user_000718,acct_0052,user-000718@customer-052.example.com,approver,true,false,false,2025-10-18T00:00:00Z,U000718,looker_000718,notion_000718,drive_000718
user_000719,acct_0053,user-000719@customer-053.example.com,admin,true,false,false,2025-11-19T00:00:00Z,U000719,looker_000719,notion_000719,drive_000719
user_000720,acct_0054,user-000720@customer-054.example.com,finance,false,false,false,2025-12-20T00:00:00Z,U000720,looker_000720,notion_000720,drive_000720
user_000721,acct_0055,user-000721@customer-055.example.com,requester,true,false,false,2025-01-21T00:00:00Z,U000721,looker_000721,notion_000721,drive_000721
user_000722,acct_0056,user-000722@customer-056.example.com,approver,true,false,false,2025-02-22T00:00:00Z,U000722,looker_000722,notion_000722,drive_000722
user_000723,acct_0057,user-000723@customer-057.example.com,admin,true,false,false,2025-03-23T00:00:00Z,U000723,looker_000723,notion_000723,drive_000723
user_000724,acct_0058,user-000724@customer-058.example.com,finance,true,false,false,2025-04-24T00:00:00Z,U000724,looker_000724,notion_000724,drive_000724
user_000725,acct_0059,user-000725@customer-059.example.com,requester,false,false,false,2025-05-25T00:00:00Z,U000725,looker_000725,notion_000725,drive_000725
user_000726,acct_0060,user-000726@customer-060.example.com,approver,true,false,false,2025-06-26T00:00:00Z,U000726,looker_000726,notion_000726,drive_000726
user_000727,acct_0061,user-000727@customer-061.example.com,admin,true,false,false,2025-07-27T00:00:00Z,U000727,looker_000727,notion_000727,drive_000727
user_000728,acct_0062,user-000728@customer-062.example.com,finance,true,false,false,2025-08-28T00:00:00Z,U000728,looker_000728,notion_000728,drive_000728
user_000729,acct_0063,user-000729@customer-063.example.com,requester,true,false,false,2025-09-01T00:00:00Z,U000729,looker_000729,notion_000729,drive_000729
user_000730,acct_0064,user-000730@customer-064.example.com,approver,false,false,false,2025-10-02T00:00:00Z,U000730,looker_000730,notion_000730,drive_000730
user_000731,acct_0065,user-000731@customer-065.example.com,admin,true,false,false,2025-11-03T00:00:00Z,U000731,looker_000731,notion_000731,drive_000731
user_000732,acct_0066,user-000732@customer-066.example.com,finance,true,false,false,2025-12-04T00:00:00Z,U000732,looker_000732,notion_000732,drive_000732
user_000733,acct_0067,user-000733@customer-067.example.com,requester,true,false,false,2025-01-05T00:00:00Z,U000733,looker_000733,notion_000733,drive_000733
user_000734,acct_0068,user-000734@customer-068.example.com,approver,true,false,false,2025-02-06T00:00:00Z,U000734,looker_000734,notion_000734,drive_000734
user_000735,acct_0069,user-000735@customer-069.example.com,admin,false,false,false,2025-03-07T00:00:00Z,U000735,looker_000735,notion_000735,drive_000735
user_000736,acct_0070,user-000736@customer-070.example.com,finance,true,false,false,2025-04-08T00:00:00Z,U000736,looker_000736,notion_000736,drive_000736
user_000737,acct_0071,user-000737@customer-071.example.com,requester,true,false,false,2025-05-09T00:00:00Z,U000737,looker_000737,notion_000737,drive_000737
user_000738,acct_0072,user-000738@customer-072.example.com,approver,true,false,false,2025-06-10T00:00:00Z,U000738,looker_000738,notion_000738,drive_000738
user_000739,acct_0073,user-000739@customer-073.example.com,admin,true,false,false,2025-07-11T00:00:00Z,U000739,looker_000739,notion_000739,drive_000739
user_000740,acct_0074,user-000740@customer-074.example.com,finance,false,false,false,2025-08-12T00:00:00Z,U000740,looker_000740,notion_000740,drive_000740
user_000741,acct_0075,user-000741@customer-075.example.com,requester,true,false,false,2025-09-13T00:00:00Z,U000741,looker_000741,notion_000741,drive_000741
user_000742,acct_0076,user-000742@customer-076.example.com,approver,true,false,false,2025-10-14T00:00:00Z,U000742,looker_000742,notion_000742,drive_000742
user_000743,acct_0077,user-000743@customer-077.example.com,admin,true,false,false,2025-11-15T00:00:00Z,U000743,looker_000743,notion_000743,drive_000743
user_000744,acct_0078,user-000744@customer-078.example.com,finance,true,false,false,2025-12-16T00:00:00Z,U000744,looker_000744,notion_000744,drive_000744
user_000745,acct_0079,user-000745@customer-079.example.com,requester,false,false,false,2025-01-17T00:00:00Z,U000745,looker_000745,notion_000745,drive_000745
user_000746,acct_0080,user-000746@customer-080.example.com,approver,true,false,false,2025-02-18T00:00:00Z,U000746,looker_000746,notion_000746,drive_000746
user_000747,acct_0081,user-000747@customer-081.example.com,admin,true,false,false,2025-03-19T00:00:00Z,U000747,looker_000747,notion_000747,drive_000747
user_000748,acct_0082,user-000748@customer-082.example.com,finance,true,false,false,2025-04-20T00:00:00Z,U000748,looker_000748,notion_000748,drive_000748
user_000749,acct_0083,user-000749@customer-083.example.com,requester,true,false,false,2025-05-21T00:00:00Z,U000749,looker_000749,notion_000749,drive_000749
user_000750,acct_0084,user-000750@customer-084.example.com,approver,false,false,false,2025-06-22T00:00:00Z,U000750,looker_000750,notion_000750,drive_000750
user_000751,acct_0085,user-000751@customer-085.example.com,admin,true,false,false,2025-07-23T00:00:00Z,U000751,looker_000751,notion_000751,drive_000751
user_000752,acct_0086,user-000752@customer-086.example.com,finance,true,false,false,2025-08-24T00:00:00Z,U000752,looker_000752,notion_000752,drive_000752
user_000753,acct_0087,user-000753@customer-087.example.com,requester,true,false,false,2025-09-25T00:00:00Z,U000753,looker_000753,notion_000753,drive_000753
user_000754,acct_0088,user-000754@customer-088.example.com,approver,true,false,false,2025-10-26T00:00:00Z,U000754,looker_000754,notion_000754,drive_000754
user_000755,acct_0089,user-000755@customer-089.example.com,admin,false,false,false,2025-11-27T00:00:00Z,U000755,looker_000755,notion_000755,drive_000755
user_000756,acct_0090,user-000756@customer-090.example.com,finance,true,false,false,2025-12-28T00:00:00Z,U000756,looker_000756,notion_000756,drive_000756
user_000757,acct_0091,user-000757@customer-091.example.com,requester,true,false,false,2025-01-01T00:00:00Z,U000757,looker_000757,notion_000757,drive_000757
user_000758,acct_0092,user-000758@customer-092.example.com,approver,true,false,false,2025-02-02T00:00:00Z,U000758,looker_000758,notion_000758,drive_000758
user_000759,acct_0093,user-000759@customer-093.example.com,admin,true,false,false,2025-03-03T00:00:00Z,U000759,looker_000759,notion_000759,drive_000759
user_000760,acct_0094,user-000760@customer-094.example.com,finance,false,false,false,2025-04-04T00:00:00Z,U000760,looker_000760,notion_000760,drive_000760
user_000761,acct_0095,user-000761@customer-095.example.com,requester,true,false,false,2025-05-05T00:00:00Z,U000761,looker_000761,notion_000761,drive_000761
user_000762,acct_0096,user-000762@customer-096.example.com,approver,true,false,false,2025-06-06T00:00:00Z,U000762,looker_000762,notion_000762,drive_000762
user_000763,acct_0097,user-000763@customer-097.example.com,admin,true,false,false,2025-07-07T00:00:00Z,U000763,looker_000763,notion_000763,drive_000763
user_000764,acct_0098,user-000764@customer-098.example.com,finance,true,false,false,2025-08-08T00:00:00Z,U000764,looker_000764,notion_000764,drive_000764
user_000765,acct_0099,user-000765@customer-099.example.com,requester,false,false,false,2025-09-09T00:00:00Z,U000765,looker_000765,notion_000765,drive_000765
user_000766,acct_0100,user-000766@customer-100.example.com,approver,true,false,false,2025-10-10T00:00:00Z,U000766,looker_000766,notion_000766,drive_000766
user_000767,acct_0101,user-000767@customer-101.example.com,admin,true,false,false,2025-11-11T00:00:00Z,U000767,looker_000767,notion_000767,drive_000767
user_000768,acct_0102,user-000768@customer-102.example.com,finance,true,false,false,2025-12-12T00:00:00Z,U000768,looker_000768,notion_000768,drive_000768
user_000769,acct_0103,user-000769@customer-103.example.com,requester,true,false,false,2025-01-13T00:00:00Z,U000769,looker_000769,notion_000769,drive_000769
user_000770,acct_0104,user-000770@customer-104.example.com,approver,false,false,false,2025-02-14T00:00:00Z,U000770,looker_000770,notion_000770,drive_000770
user_000771,acct_0105,user-000771@customer-105.example.com,admin,true,false,false,2025-03-15T00:00:00Z,U000771,looker_000771,notion_000771,drive_000771
user_000772,acct_0106,user-000772@customer-106.example.com,finance,true,false,false,2025-04-16T00:00:00Z,U000772,looker_000772,notion_000772,drive_000772
user_000773,acct_0107,user-000773@customer-107.example.com,requester,true,false,false,2025-05-17T00:00:00Z,U000773,looker_000773,notion_000773,drive_000773
user_000774,acct_0108,user-000774@customer-108.example.com,approver,true,false,false,2025-06-18T00:00:00Z,U000774,looker_000774,notion_000774,drive_000774
user_000775,acct_0109,user-000775@customer-109.example.com,admin,false,false,false,2025-07-19T00:00:00Z,U000775,looker_000775,notion_000775,drive_000775
user_000776,acct_0110,user-000776@customer-110.example.com,finance,true,false,false,2025-08-20T00:00:00Z,U000776,looker_000776,notion_000776,drive_000776
user_000777,acct_0111,user-000777@customer-111.example.com,requester,true,false,false,2025-09-21T00:00:00Z,U000777,looker_000777,notion_000777,drive_000777
user_000778,acct_0112,user-000778@customer-112.example.com,approver,true,false,false,2025-10-22T00:00:00Z,U000778,looker_000778,notion_000778,drive_000778
user_000779,acct_0113,user-000779@customer-113.example.com,admin,true,false,false,2025-11-23T00:00:00Z,U000779,looker_000779,notion_000779,drive_000779
user_000780,acct_0114,user-000780@customer-114.example.com,finance,false,false,false,2025-12-24T00:00:00Z,U000780,looker_000780,notion_000780,drive_000780
user_000781,acct_0115,user-000781@customer-115.example.com,requester,true,false,false,2025-01-25T00:00:00Z,U000781,looker_000781,notion_000781,drive_000781
user_000782,acct_0116,user-000782@customer-116.example.com,approver,true,false,false,2025-02-26T00:00:00Z,U000782,looker_000782,notion_000782,drive_000782
user_000783,acct_0117,user-000783@customer-117.example.com,admin,true,false,false,2025-03-27T00:00:00Z,U000783,looker_000783,notion_000783,drive_000783
user_000784,acct_0118,user-000784@customer-118.example.com,finance,true,false,false,2025-04-28T00:00:00Z,U000784,looker_000784,notion_000784,drive_000784
user_000785,acct_0119,user-000785@customer-119.example.com,requester,false,false,false,2025-05-01T00:00:00Z,U000785,looker_000785,notion_000785,drive_000785
user_000786,acct_0120,user-000786@customer-120.example.com,approver,true,false,false,2025-06-02T00:00:00Z,U000786,looker_000786,notion_000786,drive_000786
user_000787,acct_0121,user-000787@customer-121.example.com,admin,true,false,false,2025-07-03T00:00:00Z,U000787,looker_000787,notion_000787,drive_000787
user_000788,acct_0122,user-000788@customer-122.example.com,finance,true,false,false,2025-08-04T00:00:00Z,U000788,looker_000788,notion_000788,drive_000788
user_000789,acct_0123,user-000789@customer-123.example.com,requester,true,false,false,2025-09-05T00:00:00Z,U000789,looker_000789,notion_000789,drive_000789
user_000790,acct_0124,user-000790@customer-124.example.com,approver,false,false,false,2025-10-06T00:00:00Z,U000790,looker_000790,notion_000790,drive_000790
user_000791,acct_0125,user-000791@customer-125.example.com,admin,true,false,false,2025-11-07T00:00:00Z,U000791,looker_000791,notion_000791,drive_000791
user_000792,acct_0126,user-000792@customer-126.example.com,finance,true,false,false,2025-12-08T00:00:00Z,U000792,looker_000792,notion_000792,drive_000792
user_000793,acct_0127,user-000793@customer-127.example.com,requester,true,false,false,2025-01-09T00:00:00Z,U000793,looker_000793,notion_000793,drive_000793
user_000794,acct_0128,user-000794@customer-128.example.com,approver,true,false,false,2025-02-10T00:00:00Z,U000794,looker_000794,notion_000794,drive_000794
user_000795,acct_0129,user-000795@customer-129.example.com,admin,false,false,false,2025-03-11T00:00:00Z,U000795,looker_000795,notion_000795,drive_000795
user_000796,acct_0130,user-000796@customer-130.example.com,finance,true,false,false,2025-04-12T00:00:00Z,U000796,looker_000796,notion_000796,drive_000796
user_000797,acct_0131,user-000797@customer-131.example.com,requester,true,false,false,2025-05-13T00:00:00Z,U000797,looker_000797,notion_000797,drive_000797
user_000798,acct_0132,user-000798@customer-132.example.com,approver,true,false,false,2025-06-14T00:00:00Z,U000798,looker_000798,notion_000798,drive_000798
user_000799,acct_0133,user-000799@customer-133.example.com,admin,true,false,false,2025-07-15T00:00:00Z,U000799,looker_000799,notion_000799,drive_000799
user_000800,acct_0134,user-000800@customer-134.example.com,finance,false,false,false,2025-08-16T00:00:00Z,U000800,looker_000800,notion_000800,drive_000800
user_000801,acct_0135,user-000801@customer-135.example.com,requester,true,false,false,2025-09-17T00:00:00Z,U000801,looker_000801,notion_000801,drive_000801
user_000802,acct_0136,user-000802@customer-136.example.com,approver,true,false,false,2025-10-18T00:00:00Z,U000802,looker_000802,notion_000802,drive_000802
user_000803,acct_0137,user-000803@customer-137.example.com,admin,true,false,false,2025-11-19T00:00:00Z,U000803,looker_000803,notion_000803,drive_000803
user_000804,acct_0138,user-000804@customer-138.example.com,finance,true,false,false,2025-12-20T00:00:00Z,U000804,looker_000804,notion_000804,drive_000804
user_000805,acct_0139,user-000805@customer-139.example.com,requester,false,false,false,2025-01-21T00:00:00Z,U000805,looker_000805,notion_000805,drive_000805
user_000806,acct_0140,user-000806@customer-140.example.com,approver,true,false,false,2025-02-22T00:00:00Z,U000806,looker_000806,notion_000806,drive_000806
user_000807,acct_0141,user-000807@customer-141.example.com,admin,true,false,false,2025-03-23T00:00:00Z,U000807,looker_000807,notion_000807,drive_000807
user_000808,acct_0142,user-000808@customer-142.example.com,finance,true,false,false,2025-04-24T00:00:00Z,U000808,looker_000808,notion_000808,drive_000808
user_000809,acct_0143,user-000809@customer-143.example.com,requester,true,false,false,2025-05-25T00:00:00Z,U000809,looker_000809,notion_000809,drive_000809
user_000810,acct_0144,user-000810@customer-144.example.com,approver,false,false,false,2025-06-26T00:00:00Z,U000810,looker_000810,notion_000810,drive_000810
user_000811,acct_0145,user-000811@customer-145.example.com,admin,true,false,false,2025-07-27T00:00:00Z,U000811,looker_000811,notion_000811,drive_000811
user_000812,acct_0146,user-000812@customer-146.example.com,finance,true,false,false,2025-08-28T00:00:00Z,U000812,looker_000812,notion_000812,drive_000812
user_000813,acct_0147,user-000813@customer-147.example.com,requester,true,false,false,2025-09-01T00:00:00Z,U000813,looker_000813,notion_000813,drive_000813
user_000814,acct_0148,user-000814@customer-148.example.com,approver,true,false,false,2025-10-02T00:00:00Z,U000814,looker_000814,notion_000814,drive_000814
user_000815,acct_0149,user-000815@customer-149.example.com,admin,false,false,false,2025-11-03T00:00:00Z,U000815,looker_000815,notion_000815,drive_000815
